rid;time;value
51126759;2017-02-03 15:55:00;2
51126865;2017-02-03 16:00:00;4
51127261;2017-02-03 16:05:00;3
51127513;2017-02-03 16:10:00;2
51127741;2017-02-03 16:15:00;2
51127933;2017-02-03 16:20:00;2
0;2017-02-03 16:25:00;0
51128468;2017-02-03 16:30:00;1
0;2017-02-03 16:35:00;0
51128896;2017-02-03 16:40:00;7
51129143;2017-02-03 16:45:00;6
51129702;2017-02-03 16:50:00;1
51129931;2017-02-03 16:55:00;3
51130100;2017-02-03 17:00:00;3
51130464;2017-02-03 17:05:00;2
51130824;2017-02-03 17:10:00;2
51131115;2017-02-03 17:15:00;1
0;2017-02-03 17:20:00;0
51131600;2017-02-03 17:25:00;3
51131771;2017-02-03 17:30:00;3
51131992;2017-02-03 17:35:00;4
51132284;2017-02-03 17:40:00;1
51132473;2017-02-03 17:45:00;1
51132945;2017-02-03 17:50:00;1
51133085;2017-02-03 17:55:00;3
51133395;2017-02-03 18:00:00;2
51133774;2017-02-03 18:05:00;2
51134055;2017-02-03 18:10:00;4
0;2017-02-03 18:15:00;0
51134618;2017-02-03 18:20:00;2
51134964;2017-02-03 18:25:00;2
0;2017-02-03 18:30:00;0
51135298;2017-02-03 18:35:00;2
0;2017-02-03 18:40:00;0
0;2017-02-03 18:45:00;0
51135939;2017-02-03 18:50:00;4
51136090;2017-02-03 18:55:00;1
0;2017-02-03 19:00:00;0
51136462;2017-02-03 19:05:00;2
0;2017-02-03 19:10:00;0
0;2017-02-03 19:15:00;0
51137047;2017-02-03 19:20:00;1
51137200;2017-02-03 19:25:00;1
51137306;2017-02-03 19:30:00;2
51137554;2017-02-03 19:35:00;1
0;2017-02-03 19:40:00;0
0;2017-02-03 19:45:00;0
51138032;2017-02-03 19:50:00;1
51138164;2017-02-03 19:55:00;3
0;2017-02-03 20:00:00;0
0;2017-02-03 20:05:00;0
0;2017-02-03 20:10:00;0
0;2017-02-03 20:15:00;0
0;2017-02-03 20:20:00;0
0;2017-02-03 20:25:00;0
0;2017-02-03 20:30:00;0
0;2017-02-03 20:35:00;0
0;2017-02-03 20:40:00;0
0;2017-02-03 20:45:00;0
51139896;2017-02-03 20:50:00;1
0;2017-02-03 20:55:00;0
0;2017-02-03 21:00:00;0
0;2017-02-03 21:05:00;0
51140455;2017-02-03 21:10:00;1
0;2017-02-03 21:15:00;0
51140919;2017-02-03 21:20:00;1
0;2017-02-03 21:25:00;0
0;2017-02-03 21:30:00;0
0;2017-02-03 21:35:00;0
0;2017-02-03 21:40:00;0
0;2017-02-03 21:45:00;0
51141594;2017-02-03 21:50:00;1
0;2017-02-03 21:55:00;0
0;2017-02-03 22:00:00;0
0;2017-02-03 22:05:00;0
0;2017-02-03 22:10:00;0
51142280;2017-02-03 22:15:00;1
51142330;2017-02-03 22:20:00;2
0;2017-02-03 22:25:00;0
51142529;2017-02-03 22:30:00;1
0;2017-02-03 22:35:00;0
0;2017-02-03 22:40:00;0
51142981;2017-02-03 22:45:00;1
0;2017-02-03 22:50:00;0
51143133;2017-02-03 22:55:00;2
0;2017-02-03 23:00:00;0
51143424;2017-02-03 23:05:00;1
0;2017-02-03 23:10:00;0
51143611;2017-02-03 23:15:00;3
51143816;2017-02-03 23:20:00;1
0;2017-02-03 23:25:00;0
0;2017-02-03 23:30:00;0
0;2017-02-03 23:35:00;0
0;2017-02-03 23:40:00;0
0;2017-02-03 23:45:00;0
0;2017-02-03 23:50:00;0
0;2017-02-03 23:55:00;0
0;2017-02-04 00:00:00;0
0;2017-02-04 00:05:00;0
0;2017-02-04 00:10:00;0
0;2017-02-04 00:15:00;0
0;2017-02-04 00:20:00;0
0;2017-02-04 00:25:00;0
0;2017-02-04 00:30:00;0
0;2017-02-04 00:35:00;0
0;2017-02-04 00:40:00;0
0;2017-02-04 00:45:00;0
0;2017-02-04 00:50:00;0
0;2017-02-04 00:55:00;0
0;2017-02-04 01:00:00;0
0;2017-02-04 01:05:00;0
51145402;2017-02-04 01:10:00;1
0;2017-02-04 01:15:00;0
0;2017-02-04 01:20:00;0
0;2017-02-04 01:25:00;0
0;2017-02-04 01:30:00;0
0;2017-02-04 01:35:00;0
0;2017-02-04 01:40:00;0
0;2017-02-04 01:45:00;0
0;2017-02-04 01:50:00;0
0;2017-02-04 01:55:00;0
0;2017-02-04 02:00:00;0
0;2017-02-04 02:05:00;0
0;2017-02-04 02:10:00;0
51145958;2017-02-04 02:15:00;1
0;2017-02-04 02:20:00;0
0;2017-02-04 02:25:00;0
0;2017-02-04 02:30:00;0
0;2017-02-04 02:35:00;0
0;2017-02-04 02:40:00;0
0;2017-02-04 02:45:00;0
51146186;2017-02-04 02:50:00;1
0;2017-02-04 02:55:00;0
0;2017-02-04 03:00:00;0
0;2017-02-04 03:05:00;0
0;2017-02-04 03:10:00;0
0;2017-02-04 03:15:00;0
0;2017-02-04 03:20:00;0
0;2017-02-04 03:25:00;0
0;2017-02-04 03:30:00;0
0;2017-02-04 03:35:00;0
51146763;2017-02-04 03:40:00;1
0;2017-02-04 03:45:00;0
0;2017-02-04 03:50:00;0
0;2017-02-04 03:55:00;0
0;2017-02-04 04:00:00;0
0;2017-02-04 04:05:00;0
0;2017-02-04 04:10:00;0
0;2017-02-04 04:15:00;0
0;2017-02-04 04:20:00;0
0;2017-02-04 04:25:00;0
0;2017-02-04 04:30:00;0
0;2017-02-04 04:35:00;0
0;2017-02-04 04:40:00;0
0;2017-02-04 04:45:00;0
0;2017-02-04 04:50:00;0
0;2017-02-04 04:55:00;0
0;2017-02-04 05:00:00;0
51147125;2017-02-04 05:05:00;1
0;2017-02-04 05:10:00;0
0;2017-02-04 05:15:00;0
0;2017-02-04 05:20:00;0
0;2017-02-04 05:25:00;0
0;2017-02-04 05:30:00;0
0;2017-02-04 05:35:00;0
0;2017-02-04 05:40:00;0
0;2017-02-04 05:45:00;0
0;2017-02-04 05:50:00;0
0;2017-02-04 05:55:00;0
0;2017-02-04 06:00:00;0
0;2017-02-04 06:05:00;0
0;2017-02-04 06:10:00;0
0;2017-02-04 06:15:00;0
0;2017-02-04 06:20:00;0
0;2017-02-04 06:25:00;0
0;2017-02-04 06:30:00;0
0;2017-02-04 06:35:00;0
0;2017-02-04 06:40:00;0
0;2017-02-04 06:45:00;0
0;2017-02-04 06:50:00;0
0;2017-02-04 06:55:00;0
0;2017-02-04 07:00:00;0
0;2017-02-04 07:05:00;0
51147924;2017-02-04 07:10:00;1
0;2017-02-04 07:15:00;0
51148036;2017-02-04 07:20:00;1
0;2017-02-04 07:25:00;0
0;2017-02-04 07:30:00;0
0;2017-02-04 07:35:00;0
0;2017-02-04 07:40:00;0
0;2017-02-04 07:45:00;0
0;2017-02-04 07:50:00;0
51148432;2017-02-04 07:55:00;1
0;2017-02-04 08:00:00;0
51148557;2017-02-04 08:05:00;1
0;2017-02-04 08:10:00;0
51148664;2017-02-04 08:15:00;1
0;2017-02-04 08:20:00;0
0;2017-02-04 08:25:00;0
0;2017-02-04 08:30:00;0
0;2017-02-04 08:35:00;0
0;2017-02-04 08:40:00;0
0;2017-02-04 08:45:00;0
51149205;2017-02-04 08:50:00;1
51149253;2017-02-04 08:55:00;2
51149415;2017-02-04 09:00:00;1
0;2017-02-04 09:05:00;0
51149588;2017-02-04 09:10:00;1
51149684;2017-02-04 09:15:00;1
0;2017-02-04 09:20:00;0
0;2017-02-04 09:25:00;0
0;2017-02-04 09:30:00;0
51150003;2017-02-04 09:35:00;1
51150071;2017-02-04 09:40:00;1
0;2017-02-04 09:45:00;0
0;2017-02-04 09:50:00;0
51150373;2017-02-04 09:55:00;1
51150456;2017-02-04 10:00:00;2
0;2017-02-04 10:05:00;0
51150703;2017-02-04 10:10:00;1
0;2017-02-04 10:15:00;0
51150841;2017-02-04 10:20:00;1
0;2017-02-04 10:25:00;0
0;2017-02-04 10:30:00;0
0;2017-02-04 10:35:00;0
0;2017-02-04 10:40:00;0
51151336;2017-02-04 10:45:00;3
0;2017-02-04 10:50:00;0
0;2017-02-04 10:55:00;0
51151657;2017-02-04 11:00:00;3
51151806;2017-02-04 11:05:00;1
51151863;2017-02-04 11:10:00;2
51151954;2017-02-04 11:15:00;3
51152065;2017-02-04 11:20:00;2
51152118;2017-02-04 11:25:00;1
51152244;2017-02-04 11:30:00;2
51152352;2017-02-04 11:35:00;1
0;2017-02-04 11:40:00;0
51152525;2017-02-04 11:45:00;4
0;2017-02-04 11:50:00;0
0;2017-02-04 11:55:00;0
0;2017-02-04 12:00:00;0
0;2017-02-04 12:05:00;0
51153034;2017-02-04 12:10:00;3
51153263;2017-02-04 12:15:00;1
0;2017-02-04 12:20:00;0
51153412;2017-02-04 12:25:00;1
51153580;2017-02-04 12:30:00;2
51153736;2017-02-04 12:35:00;1
0;2017-02-04 12:40:00;0
0;2017-02-04 12:45:00;0
51154084;2017-02-04 12:50:00;1
0;2017-02-04 12:55:00;0
0;2017-02-04 13:00:00;0
0;2017-02-04 13:05:00;0
51154747;2017-02-04 13:10:00;1
51154896;2017-02-04 13:15:00;2
51155057;2017-02-04 13:20:00;1
51155231;2017-02-04 13:25:00;1
0;2017-02-04 13:30:00;0
51155423;2017-02-04 13:35:00;1
51155545;2017-02-04 13:40:00;1
51155664;2017-02-04 13:45:00;3
51155851;2017-02-04 13:50:00;2
51156100;2017-02-04 13:55:00;3
0;2017-02-04 14:00:00;0
0;2017-02-04 14:05:00;0
0;2017-02-04 14:10:00;0
51156698;2017-02-04 14:15:00;1
51156909;2017-02-04 14:20:00;3
51157184;2017-02-04 14:25:00;2
51157198;2017-02-04 14:30:00;2
0;2017-02-04 14:35:00;0
51157461;2017-02-04 14:40:00;2
51157588;2017-02-04 14:45:00;1
51157784;2017-02-04 14:50:00;3
51157917;2017-02-04 14:55:00;2
51158138;2017-02-04 15:00:00;2
51158294;2017-02-04 15:05:00;1
0;2017-02-04 15:10:00;0
51158575;2017-02-04 15:15:00;2
51158704;2017-02-04 15:20:00;2
51158805;2017-02-04 15:25:00;3
51158931;2017-02-04 15:30:00;3
51159234;2017-02-04 15:35:00;1
51159360;2017-02-04 15:40:00;1
51159419;2017-02-04 15:45:00;2
51159691;2017-02-04 15:50:00;1
0;2017-02-04 15:55:00;0
0;2017-02-04 16:00:00;0
0;2017-02-04 16:05:00;0
51160412;2017-02-04 16:10:00;1
0;2017-02-04 16:15:00;0
51160613;2017-02-04 16:20:00;5
0;2017-02-04 16:25:00;0
0;2017-02-04 16:30:00;0
51161176;2017-02-04 16:35:00;1
0;2017-02-04 16:40:00;0
51161522;2017-02-04 16:45:00;1
0;2017-02-04 16:50:00;0
51161744;2017-02-04 16:55:00;1
0;2017-02-04 17:00:00;0
51162178;2017-02-04 17:05:00;1
0;2017-02-04 17:10:00;0
0;2017-02-04 17:15:00;0
51162573;2017-02-04 17:20:00;2
51162813;2017-02-04 17:25:00;3
0;2017-02-04 17:30:00;0
0;2017-02-04 17:35:00;0
51163314;2017-02-04 17:40:00;1
51163539;2017-02-04 17:45:00;1
0;2017-02-04 17:50:00;0
0;2017-02-04 17:55:00;0
0;2017-02-04 18:00:00;0
0;2017-02-04 18:05:00;0
0;2017-02-04 18:10:00;0
0;2017-02-04 18:15:00;0
0;2017-02-04 18:20:00;0
51164692;2017-02-04 18:25:00;1
0;2017-02-04 18:30:00;0
51164993;2017-02-04 18:35:00;1
0;2017-02-04 18:40:00;0
51165197;2017-02-04 18:45:00;1
0;2017-02-04 18:50:00;0
0;2017-02-04 18:55:00;0
51165615;2017-02-04 19:00:00;2
0;2017-02-04 19:05:00;0
0;2017-02-04 19:10:00;0
0;2017-02-04 19:15:00;0
51166232;2017-02-04 19:20:00;1
0;2017-02-04 19:25:00;0
0;2017-02-04 19:30:00;0
0;2017-02-04 19:35:00;0
0;2017-02-04 19:40:00;0
51166908;2017-02-04 19:45:00;1
0;2017-02-04 19:50:00;0
51167092;2017-02-04 19:55:00;1
0;2017-02-04 20:00:00;0
0;2017-02-04 20:05:00;0
0;2017-02-04 20:10:00;0
0;2017-02-04 20:15:00;0
51167917;2017-02-04 20:20:00;1
0;2017-02-04 20:25:00;0
0;2017-02-04 20:30:00;0
0;2017-02-04 20:35:00;0
0;2017-02-04 20:40:00;0
0;2017-02-04 20:45:00;0
51168814;2017-02-04 20:50:00;1
0;2017-02-04 20:55:00;0
0;2017-02-04 21:00:00;0
0;2017-02-04 21:05:00;0
0;2017-02-04 21:10:00;0
0;2017-02-04 21:15:00;0
0;2017-02-04 21:20:00;0
0;2017-02-04 21:25:00;0
0;2017-02-04 21:30:00;0
0;2017-02-04 21:35:00;0
0;2017-02-04 21:40:00;0
0;2017-02-04 21:45:00;0
0;2017-02-04 21:50:00;0
51170457;2017-02-04 21:55:00;1
51170658;2017-02-04 22:00:00;1
0;2017-02-04 22:05:00;0
0;2017-02-04 22:10:00;0
0;2017-02-04 22:15:00;0
51171053;2017-02-04 22:20:00;1
51171123;2017-02-04 22:25:00;4
0;2017-02-04 22:30:00;0
51171357;2017-02-04 22:35:00;2
51171528;2017-02-04 22:40:00;1
0;2017-02-04 22:45:00;0
51171889;2017-02-04 22:50:00;1
51171939;2017-02-04 22:55:00;1
0;2017-02-04 23:00:00;0
0;2017-02-04 23:05:00;0
0;2017-02-04 23:10:00;0
0;2017-02-04 23:15:00;0
0;2017-02-04 23:20:00;0
0;2017-02-04 23:25:00;0
0;2017-02-04 23:30:00;0
0;2017-02-04 23:35:00;0
0;2017-02-04 23:40:00;0
0;2017-02-04 23:45:00;0
0;2017-02-04 23:50:00;0
0;2017-02-04 23:55:00;0
0;2017-02-05 00:00:00;0
51173363;2017-02-05 00:05:00;2
0;2017-02-05 00:10:00;0
0;2017-02-05 00:15:00;0
0;2017-02-05 00:20:00;0
0;2017-02-05 00:25:00;0
0;2017-02-05 00:30:00;0
51173880;2017-02-05 00:35:00;2
51173942;2017-02-05 00:40:00;1
0;2017-02-05 00:45:00;0
0;2017-02-05 00:50:00;0
0;2017-02-05 00:55:00;0
0;2017-02-05 01:00:00;0
0;2017-02-05 01:05:00;0
0;2017-02-05 01:10:00;0
0;2017-02-05 01:15:00;0
0;2017-02-05 01:20:00;0
0;2017-02-05 01:25:00;0
0;2017-02-05 01:30:00;0
0;2017-02-05 01:35:00;0
0;2017-02-05 01:40:00;0
0;2017-02-05 01:45:00;0
0;2017-02-05 01:50:00;0
0;2017-02-05 01:55:00;0
51174789;2017-02-05 02:00:00;3
0;2017-02-05 02:05:00;0
0;2017-02-05 02:10:00;0
0;2017-02-05 02:15:00;0
51174993;2017-02-05 02:20:00;1
0;2017-02-05 02:25:00;0
0;2017-02-05 02:30:00;0
0;2017-02-05 02:35:00;0
0;2017-02-05 02:40:00;0
0;2017-02-05 02:45:00;0
0;2017-02-05 02:50:00;0
0;2017-02-05 02:55:00;0
51175453;2017-02-05 03:00:00;3
0;2017-02-05 03:05:00;0
0;2017-02-05 03:10:00;0
0;2017-02-05 03:15:00;0
0;2017-02-05 03:20:00;0
0;2017-02-05 03:25:00;0
0;2017-02-05 03:30:00;0
0;2017-02-05 03:35:00;0
0;2017-02-05 03:40:00;0
0;2017-02-05 03:45:00;0
0;2017-02-05 03:50:00;0
0;2017-02-05 03:55:00;0
0;2017-02-05 04:00:00;0
0;2017-02-05 04:05:00;0
0;2017-02-05 04:10:00;0
51176018;2017-02-05 04:15:00;1
0;2017-02-05 04:20:00;0
0;2017-02-05 04:25:00;0
0;2017-02-05 04:30:00;0
0;2017-02-05 04:35:00;0
0;2017-02-05 04:40:00;0
0;2017-02-05 04:45:00;0
0;2017-02-05 04:50:00;0
0;2017-02-05 04:55:00;0
0;2017-02-05 05:00:00;0
0;2017-02-05 05:05:00;0
0;2017-02-05 05:10:00;0
0;2017-02-05 05:15:00;0
0;2017-02-05 05:20:00;0
0;2017-02-05 05:25:00;0
0;2017-02-05 05:30:00;0
0;2017-02-05 05:35:00;0
0;2017-02-05 05:40:00;0
0;2017-02-05 05:45:00;0
0;2017-02-05 05:50:00;0
0;2017-02-05 05:55:00;0
0;2017-02-05 06:00:00;0
0;2017-02-05 06:05:00;0
0;2017-02-05 06:10:00;0
0;2017-02-05 06:15:00;0
0;2017-02-05 06:20:00;0
0;2017-02-05 06:25:00;0
0;2017-02-05 06:30:00;0
0;2017-02-05 06:35:00;0
0;2017-02-05 06:40:00;0
0;2017-02-05 06:45:00;0
0;2017-02-05 06:50:00;0
0;2017-02-05 06:55:00;0
0;2017-02-05 07:00:00;0
0;2017-02-05 07:05:00;0
0;2017-02-05 07:10:00;0
0;2017-02-05 07:15:00;0
0;2017-02-05 07:20:00;0
0;2017-02-05 07:25:00;0
0;2017-02-05 07:30:00;0
0;2017-02-05 07:35:00;0
0;2017-02-05 07:40:00;0
0;2017-02-05 07:45:00;0
0;2017-02-05 07:50:00;0
0;2017-02-05 07:55:00;0
0;2017-02-05 08:00:00;0
51177456;2017-02-05 08:05:00;1
0;2017-02-05 08:10:00;0
0;2017-02-05 08:15:00;0
0;2017-02-05 08:20:00;0
51177720;2017-02-05 08:25:00;1
0;2017-02-05 08:30:00;0
0;2017-02-05 08:35:00;0
0;2017-02-05 08:40:00;0
0;2017-02-05 08:45:00;0
0;2017-02-05 08:50:00;0
0;2017-02-05 08:55:00;0
0;2017-02-05 09:00:00;0
0;2017-02-05 09:05:00;0
0;2017-02-05 09:10:00;0
0;2017-02-05 09:15:00;0
51178583;2017-02-05 09:20:00;1
0;2017-02-05 09:25:00;0
0;2017-02-05 09:30:00;0
0;2017-02-05 09:35:00;0
0;2017-02-05 09:40:00;0
0;2017-02-05 09:45:00;0
51179138;2017-02-05 09:50:00;2
0;2017-02-05 09:55:00;0
51179352;2017-02-05 10:00:00;1
0;2017-02-05 10:05:00;0
51179519;2017-02-05 10:10:00;1
0;2017-02-05 10:15:00;0
51179714;2017-02-05 10:20:00;2
51179887;2017-02-05 10:25:00;3
51179924;2017-02-05 10:30:00;1
51180015;2017-02-05 10:35:00;2
0;2017-02-05 10:40:00;0
51180274;2017-02-05 10:45:00;2
0;2017-02-05 10:50:00;0
0;2017-02-05 10:55:00;0
0;2017-02-05 11:00:00;0
51180844;2017-02-05 11:05:00;2
0;2017-02-05 11:10:00;0
0;2017-02-05 11:15:00;0
0;2017-02-05 11:20:00;0
51181445;2017-02-05 11:25:00;1
51181510;2017-02-05 11:30:00;3
51181712;2017-02-05 11:35:00;1
51181822;2017-02-05 11:40:00;1
51181967;2017-02-05 11:45:00;2
51182118;2017-02-05 11:50:00;1
51182418;2017-02-05 11:55:00;1
51182440;2017-02-05 12:00:00;1
0;2017-02-05 12:05:00;0
51182759;2017-02-05 12:10:00;2
0;2017-02-05 12:15:00;0
51183225;2017-02-05 12:20:00;3
51183427;2017-02-05 12:25:00;1
51183505;2017-02-05 12:30:00;1
51183674;2017-02-05 12:35:00;2
51183826;2017-02-05 12:40:00;1
51183973;2017-02-05 12:45:00;1
51184274;2017-02-05 12:50:00;1
51184337;2017-02-05 12:55:00;2
0;2017-02-05 13:00:00;0
51184629;2017-02-05 13:05:00;1
0;2017-02-05 13:10:00;0
51185121;2017-02-05 13:15:00;1
51185281;2017-02-05 13:20:00;1
0;2017-02-05 13:25:00;0
51185635;2017-02-05 13:30:00;1
0;2017-02-05 13:35:00;0
51185886;2017-02-05 13:40:00;1
51186160;2017-02-05 13:45:00;1
0;2017-02-05 13:50:00;0
51186531;2017-02-05 13:55:00;2
0;2017-02-05 14:00:00;0
51186738;2017-02-05 14:05:00;2
51187091;2017-02-05 14:10:00;1
0;2017-02-05 14:15:00;0
51187414;2017-02-05 14:20:00;2
51187764;2017-02-05 14:25:00;1
0;2017-02-05 14:30:00;0
51188095;2017-02-05 14:35:00;2
51188260;2017-02-05 14:40:00;1
51188490;2017-02-05 14:45:00;1
51188505;2017-02-05 14:50:00;3
51188736;2017-02-05 14:55:00;3
0;2017-02-05 15:00:00;0
0;2017-02-05 15:05:00;0
0;2017-02-05 15:10:00;0
0;2017-02-05 15:15:00;0
51189606;2017-02-05 15:20:00;6
0;2017-02-05 15:25:00;0
51190214;2017-02-05 15:30:00;1
51190342;2017-02-05 15:35:00;1
51190558;2017-02-05 15:40:00;2
51190837;2017-02-05 15:45:00;1
0;2017-02-05 15:50:00;0
51191189;2017-02-05 15:55:00;1
51191476;2017-02-05 16:00:00;3
51191740;2017-02-05 16:05:00;2
51191951;2017-02-05 16:10:00;4
51192160;2017-02-05 16:15:00;4
51192286;2017-02-05 16:20:00;2
51192543;2017-02-05 16:25:00;1
0;2017-02-05 16:30:00;0
51192766;2017-02-05 16:35:00;2
0;2017-02-05 16:40:00;0
51193198;2017-02-05 16:45:00;2
0;2017-02-05 16:50:00;0
0;2017-02-05 16:55:00;0
51193725;2017-02-05 17:00:00;3
51193891;2017-02-05 17:05:00;1
51194245;2017-02-05 17:10:00;1
51194325;2017-02-05 17:15:00;1
51194670;2017-02-05 17:20:00;1
0;2017-02-05 17:25:00;0
0;2017-02-05 17:30:00;0
51195075;2017-02-05 17:35:00;3
0;2017-02-05 17:40:00;0
51195418;2017-02-05 17:45:00;1
51195873;2017-02-05 17:50:00;1
0;2017-02-05 17:55:00;0
51196323;2017-02-05 18:00:00;2
51196362;2017-02-05 18:05:00;2
51196829;2017-02-05 18:10:00;1
0;2017-02-05 18:15:00;0
0;2017-02-05 18:20:00;0
51197467;2017-02-05 18:25:00;2
51197657;2017-02-05 18:30:00;1
51197767;2017-02-05 18:35:00;1
0;2017-02-05 18:40:00;0
51198174;2017-02-05 18:45:00;1
0;2017-02-05 18:50:00;0
0;2017-02-05 18:55:00;0
0;2017-02-05 19:00:00;0
0;2017-02-05 19:05:00;0
0;2017-02-05 19:10:00;0
51199538;2017-02-05 19:15:00;2
51199763;2017-02-05 19:20:00;1
51199933;2017-02-05 19:25:00;2
51200072;2017-02-05 19:30:00;4
51200298;2017-02-05 19:35:00;3
51200553;2017-02-05 19:40:00;1
0;2017-02-05 19:45:00;0
51200984;2017-02-05 19:50:00;4
51201149;2017-02-05 19:55:00;4
51201442;2017-02-05 20:00:00;4
51201620;2017-02-05 20:05:00;1
0;2017-02-05 20:10:00;0
51201999;2017-02-05 20:15:00;1
0;2017-02-05 20:20:00;0
0;2017-02-05 20:25:00;0
51202657;2017-02-05 20:30:00;1
0;2017-02-05 20:35:00;0
0;2017-02-05 20:40:00;0
0;2017-02-05 20:45:00;0
51203396;2017-02-05 20:50:00;2
51203466;2017-02-05 20:55:00;1
51203648;2017-02-05 21:00:00;1
51203872;2017-02-05 21:05:00;1
51204090;2017-02-05 21:10:00;1
0;2017-02-05 21:15:00;0
51204376;2017-02-05 21:20:00;2
0;2017-02-05 21:25:00;0
51204761;2017-02-05 21:30:00;2
0;2017-02-05 21:35:00;0
0;2017-02-05 21:40:00;0
0;2017-02-05 21:45:00;0
0;2017-02-05 21:50:00;0
0;2017-02-05 21:55:00;0
51205874;2017-02-05 22:00:00;1
0;2017-02-05 22:05:00;0
0;2017-02-05 22:10:00;0
51206402;2017-02-05 22:15:00;1
51206456;2017-02-05 22:20:00;1
51206590;2017-02-05 22:25:00;1
51206924;2017-02-05 22:30:00;1
51206958;2017-02-05 22:35:00;1
0;2017-02-05 22:40:00;0
51207289;2017-02-05 22:45:00;2
0;2017-02-05 22:50:00;0
51207651;2017-02-05 22:55:00;2
0;2017-02-05 23:00:00;0
0;2017-02-05 23:05:00;0
51208085;2017-02-05 23:10:00;1
0;2017-02-05 23:15:00;0
0;2017-02-05 23:20:00;0
51208522;2017-02-05 23:25:00;2
0;2017-02-05 23:30:00;0
0;2017-02-05 23:35:00;0
0;2017-02-05 23:40:00;0
0;2017-02-05 23:45:00;0
51209125;2017-02-05 23:50:00;1
0;2017-02-05 23:55:00;0
0;2017-02-06 00:00:00;0
0;2017-02-06 00:05:00;0
0;2017-02-06 00:10:00;0
0;2017-02-06 00:15:00;0
0;2017-02-06 00:20:00;0
0;2017-02-06 00:25:00;0
51209955;2017-02-06 00:30:00;1
51210096;2017-02-06 00:35:00;1
0;2017-02-06 00:40:00;0
51210244;2017-02-06 00:45:00;1
0;2017-02-06 00:50:00;0
0;2017-02-06 00:55:00;0
0;2017-02-06 01:00:00;0
0;2017-02-06 01:05:00;0
51210633;2017-02-06 01:10:00;1
51210732;2017-02-06 01:15:00;2
0;2017-02-06 01:20:00;0
0;2017-02-06 01:25:00;0
0;2017-02-06 01:30:00;0
0;2017-02-06 01:35:00;0
51211068;2017-02-06 01:40:00;1
0;2017-02-06 01:45:00;0
0;2017-02-06 01:50:00;0
0;2017-02-06 01:55:00;0
0;2017-02-06 02:00:00;0
0;2017-02-06 02:05:00;0
0;2017-02-06 02:10:00;0
0;2017-02-06 02:15:00;0
0;2017-02-06 02:20:00;0
0;2017-02-06 02:25:00;0
0;2017-02-06 02:30:00;0
51211571;2017-02-06 02:35:00;1
51211578;2017-02-06 02:40:00;1
0;2017-02-06 02:45:00;0
0;2017-02-06 02:50:00;0
0;2017-02-06 02:55:00;0
0;2017-02-06 03:00:00;0
0;2017-02-06 03:05:00;0
51212048;2017-02-06 03:10:00;1
0;2017-02-06 03:15:00;0
0;2017-02-06 03:20:00;0
0;2017-02-06 03:25:00;0
0;2017-02-06 03:30:00;0
51212178;2017-02-06 03:35:00;1
0;2017-02-06 03:40:00;0
0;2017-02-06 03:45:00;0
0;2017-02-06 03:50:00;0
0;2017-02-06 03:55:00;0
0;2017-02-06 04:00:00;0
51212320;2017-02-06 04:05:00;1
0;2017-02-06 04:10:00;0
0;2017-02-06 04:15:00;0
0;2017-02-06 04:20:00;0
0;2017-02-06 04:25:00;0
51212453;2017-02-06 04:30:00;1
0;2017-02-06 04:35:00;0
51212487;2017-02-06 04:40:00;3
51212526;2017-02-06 04:45:00;1
0;2017-02-06 04:50:00;0
0;2017-02-06 04:55:00;0
0;2017-02-06 05:00:00;0
0;2017-02-06 05:05:00;0
0;2017-02-06 05:10:00;0
0;2017-02-06 05:15:00;0
0;2017-02-06 05:20:00;0
0;2017-02-06 05:25:00;0
0;2017-02-06 05:30:00;0
51212809;2017-02-06 05:35:00;3
51212856;2017-02-06 05:40:00;1
0;2017-02-06 05:45:00;0
0;2017-02-06 05:50:00;0
0;2017-02-06 05:55:00;0
0;2017-02-06 06:00:00;0
0;2017-02-06 06:05:00;0
0;2017-02-06 06:10:00;0
0;2017-02-06 06:15:00;0
0;2017-02-06 06:20:00;0
0;2017-02-06 06:25:00;0
0;2017-02-06 06:30:00;0
0;2017-02-06 06:35:00;0
0;2017-02-06 06:40:00;0
0;2017-02-06 06:45:00;0
51213552;2017-02-06 06:50:00;1
51213602;2017-02-06 06:55:00;1
0;2017-02-06 07:00:00;0
51213717;2017-02-06 07:05:00;1
0;2017-02-06 07:10:00;0
51213867;2017-02-06 07:15:00;1
51213937;2017-02-06 07:20:00;1
51214083;2017-02-06 07:25:00;1
51214123;2017-02-06 07:30:00;2
0;2017-02-06 07:35:00;0
51214326;2017-02-06 07:40:00;1
0;2017-02-06 07:45:00;0
51214723;2017-02-06 07:50:00;1
51214807;2017-02-06 07:55:00;2
51214960;2017-02-06 08:00:00;4
51215242;2017-02-06 08:05:00;2
0;2017-02-06 08:10:00;0
51215636;2017-02-06 08:15:00;2
51215868;2017-02-06 08:20:00;9
51216092;2017-02-06 08:25:00;3
51216321;2017-02-06 08:30:00;6
51216583;2017-02-06 08:35:00;7
51216789;2017-02-06 08:40:00;15
51217088;2017-02-06 08:45:00;33
51217636;2017-02-06 08:50:00;51
51218437;2017-02-06 08:55:00;96
51219349;2017-02-06 09:00:00;61
51220106;2017-02-06 09:05:00;23
51220644;2017-02-06 09:10:00;19
51221160;2017-02-06 09:15:00;16
51221617;2017-02-06 09:20:00;10
51221974;2017-02-06 09:25:00;11
51222422;2017-02-06 09:30:00;13
